chr	start	end	is_functional	is_functional_Nut1h	is_functional_Nut10h	in_promoter	in_active_promoter	in_enhancer
X	134637351	134637573	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	12700618	12700840	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	109839555	109839777	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	57824511	57824733	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	119998117	119998339	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	159713251	159713473	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	164441000	164441222	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	174928578	174928800	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	242267910	242268132	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
3	160761865	160762087	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	181606104	181606326	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	72861134	72861356	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
6	3470497	3470719	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	5117342	5117564	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	134378674	134378896	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	99524056	99524278	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	148721070	148721292	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
8	53517314	53517536	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	96237873	96238095	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
8	143423737	143423959	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
9	111536285	111536507	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	135936614	135936836	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
10	11880364	11880586	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	29258831	29259053	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	113317722	113317944	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	114069427	114069649	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	94902439	94902661	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	49981712	49981934	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
16	1751542	1751764	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	23559023	23559245	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
16	53075709	53075931	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	5335297	5335519	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
17	12065678	12065900	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	33325747	33325969	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
20	6635514	6635736	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
22	40195645	40195867	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	40864527	40864749	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	49020994	49021216	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	103489722	103489944	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	113417153	113417375	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	151962837	151963059	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
2	156043944	156044166	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	236609990	236610212	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
3	47228227	47228449	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	111136890	111137112	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	124292949	124293171	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	138393051	138393273	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	158242302	158242524	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	51893745	51893967	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	78271019	78271241	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	118395310	118395532	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	89959008	89959230	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	130573825	130574047	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
10	115100961	115101183	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	9232406	9232628	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
11	11414489	11414711	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
11	68888468	68888690	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	107103217	107103439	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	87236019	87236241	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	71740094	71740316	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
16	19232128	19232350	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	40203540	40203762	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	1672952	1673174	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
21	36453257	36453479	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
21	36904387	36904609	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
X	37822569	37822791	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	3408426	3408648	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	67680996	67681218	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	147314622	147314844	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
1	161074412	161074634	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	91888629	91888851	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	209657625	209657847	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	184563292	184563514	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	31434189	31434411	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	75149456	75149678	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
4	183657488	183657710	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	185616757	185616979	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	56556267	56556489	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	61818152	61818374	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	106717339	106717561	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	43464315	43464537	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	133309730	133309952	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	28665881	28666103	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	50428428	50428650	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	32490865	32491087	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	6795527	6795749	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	14465593	14465815	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	110517692	110517914	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
9	125261748	125261970	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	29733167	29733389	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	50156789	50157011	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	116438535	116438757	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	17909196	17909418	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	33067463	33067685	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
11	34268435	34268657	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	61526043	61526265	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
13	38489219	38489441	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	95585572	95585794	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	35964459	35964681	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	29387032	29387254	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	35727545	35727767	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	98264084	98264306	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	3889412	3889634	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
16	4795709	4795931	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
17	8970078	8970300	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	42424222	42424444	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
21	45735623	45735845	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
22	47018053	47018275	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
22	50915295	50915517	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	10969932	10970154	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	236096447	236096669	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	8495090	8495312	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	24307121	24307343	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	50752918	50753140	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	65075653	65075875	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	85605061	85605283	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	85638090	85638312	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	197016879	197017101	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	98078529	98078751	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	154765219	154765441	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
4	16073361	16073583	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	119540451	119540673	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	139773769	139773991	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	156908935	156909157	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	23553499	23553721	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
7	140206699	140206921	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	10703139	10703361	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	71070405	71070627	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	13714954	13715176	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	11697342	11697564	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	59341027	59341249	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
11	129511903	129512125	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	2499424	2499646	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	14470354	14470576	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	34382280	34382502	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	66156378	66156600	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	22212897	22213119	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	97782107	97782329	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	99718001	99718223	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
16	61967221	61967443	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	27914158	27914380	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
17	35035051	35035273	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	56770692	56770914	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
17	79280359	79280581	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
18	34275847	34276069	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	18397084	18397306	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
22	41072699	41072921	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	120147435	120147657	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	23703916	23704138	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	115071959	115072181	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	47287072	47287294	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	15348677	15348899	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	122508874	122509096	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	42068266	42068488	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	111420170	111420392	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	21716223	21716445	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	64681156	64681378	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	98754321	98754543	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	99882003	99882225	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	138780716	138780938	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
10	77840510	77840732	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	93390459	93390681	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	8604895	8605117	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	19554931	19555153	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	34657748	34657970	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
11	35059303	35059525	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	10225964	10226186	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	13252791	13253013	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
12	21971765	21971987	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	66526909	66527131	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
12	71772810	71773032	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	69535176	69535398	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
14	90776883	90777105	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	35732774	35732996	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
16	27570741	27570963	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	68309595	68309817	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
17	8704439	8704661	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	3631017	3631239	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
20	54900415	54900637	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
21	16537130	16537352	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	30824460	30824682	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	50632027	50632249	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	101301480	101301702	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	154976250	154976472	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	172345773	172345995	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	222157954	222158176	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	234872212	234872434	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	42706898	42707120	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	147396536	147396758	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	160279980	160280202	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	40466668	40466890	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	40491289	40491511	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	137051207	137051429	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	193922529	193922751	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
5	139167823	139168045	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	27099671	27099893	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
6	100811588	100811810	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	113953752	113953974	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	143379248	143379470	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	27210865	27211087	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE
7	55842489	55842711	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	74019345	74019567	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
7	107353428	107353650	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	124312077	124312299	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	128602975	128603197	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
7	133455609	133455831	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	139159259	139159481	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	3118181	3118403	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	26672308	26672530	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	135481009	135481231	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
10	46030762	46030984	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	81780070	81780292	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	43664676	43664898	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	6381669	6381891	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
12	17901644	17901866	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	89712971	89713193	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE
13	25796419	25796641	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	43577222	43577444	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	60154422	60154644	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
15	59025936	59026158	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
16	10688552	10688774	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	23720778	23721000	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	46020032	46020254	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
17	70891476	70891698	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	46709631	46709853	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	10645955	10646177	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
20	32661573	32661795	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
20	60925143	60925365	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
X	12839177	12839399	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
X	71346577	71346799	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	18284421	18284643	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	24646102	24646324	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	53666988	53667210	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	68204245	68204467	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
1	98636356	98636578	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	191144315	191144537	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	224726143	224726365	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	242843645	242843867	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	45434816	45435038	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
3	138584617	138584839	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	77194348	77194570	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	144410946	144411168	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	174147552	174147774	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	25068288	25068510	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
7	148814787	148815009	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	89106258	89106480	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	50784101	50784323	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	9166861	9167083	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
11	70971356	70971578	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	19234355	19234577	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	48270388	48270610	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	59434923	59435145	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
12	61437715	61437937	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	86961488	86961710	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	89248082	89248304	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
12	97146056	97146278	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	132114445	132114667	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	100786856	100787078	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	95770161	95770383	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	57208957	57209179	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
17	48590328	48590550	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	80342509	80342731	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
20	10369325	10369547	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
20	17565048	17565270	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
20	57639413	57639635	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
X	45599838	45600060	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
X	121372659	121372881	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	157043995	157044217	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	242464278	242464500	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
2	19969565	19969787	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	96766081	96766303	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
2	207095106	207095328	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	50195362	50195584	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
3	69780288	69780510	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	131915076	131915298	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	10528442	10528664	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
4	116423649	116423871	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	178432881	178433103	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	106190564	106190786	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	51928451	51928673	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
6	150787491	150787713	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	78363899	78364121	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	100885040	100885262	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
7	101657163	101657385	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
9	101556045	101556267	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
9	107249936	107250158	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
9	108220200	108220422	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
10	98616273	98616495	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
10	106211532	106211754	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	86290226	86290448	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
11	100383342	100383564	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	91003231	91003453	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
13	104355133	104355355	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	75602061	75602283	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
17	5731422	5731644	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
18	20893167	20893389	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	14351859	14352081	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
19	16931879	16932101	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	47219087	47219309	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
21	44920489	44920711	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	22385020	22385242	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE
1	23512434	23512656	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	52143100	52143322	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE
1	154834830	154835052	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	166172565	166172787	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	166871144	166871366	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
1	245305687	245305909	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	68971752	68971974	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	132634686	132634908	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
2	157288593	157288815	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
2	169119617	169119839	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	43505904	43506126	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	172254882	172255104	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	192099819	192100041	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	43208672	43208894	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	142927213	142927435	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
5	148974775	148974997	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
5	177284732	177284954	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
6	44030199	44030421	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
6	89037028	89037250	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
7	131940730	131940952	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
8	53542001	53542223	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
8	56127697	56127919	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
10	104615822	104616044	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE
10	115748895	115749117	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	101147556	101147778	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
12	122581324	122581546	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
14	45824881	45825103	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	71339254	71339476	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
14	91100265	91100487	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
15	25103943	25104165	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	11283810	11284032	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
16	53304005	53304227	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
19	10998290	10998512	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE
19	16136550	16136772	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE
20	1815045	1815267	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
21	36435837	36436059	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	18492150	18492372	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	64473579	64473801	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	85697649	85697871	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
1	215175062	215175284	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	1110898	1111120	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	24874408	24874630	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
3	142972713	142972935	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE
3	160372345	160372567	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	63297309	63297531	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	72804544	72804766	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
4	90148488	90148710	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
